DBN,School Name,Total Student Response Rate,"1a. This school offers a wide enough variety of programs, classes and activities to keep me interested in school.",,"1b. The programs, classes, and activities at this school encourage students to develop talent outside academics.",,1c. This school is kept clean.,,1d. Most students at this school treat each other with respect.,,"1e. At this school, students with disabilities are included in all school activities (lunch, class trips, etc.).",,1f. My teachers use examples of students’ different cultures/backgrounds/families in their lessons to make learning more meaningful for me.,,"1g. I see people of many races, ethnicities, cultures, and backgrounds represented in the curriculum.",,"1h. In general, my teachers treat students from different cultures or backgrounds equally.",,1i. I feel that my teachers respect my culture/background.,,"1j. In general, my teachers make their lessons relevant to my everyday life experiences.",,"1k. In general, my teachers present positive images of people from a variety of races, ethnicities, cultures, and backgrounds.",,2a. I learn a lot from feedback on my work.,,2b. It's clear what I need to do to get a good grade.,,2c. The work we do in class is good preparation for our class tests.,,2d. The homework assignments help me learn the course material.,,2e. I know what my teacher wants me to learn in class.,,3a. My teachers help me catch up if I am behind.,,3b. My teachers notice if I have trouble learning something.,,3c. My teachers give me specific suggestions about how I can improve my work in class.,,3d. My teachers explain things a different way if I don't understand something in class.,,3e. My teachers support me when I am upset.,,4a. I’m learning a lot in my classes at this school to prepare me for the next level or grade.,,4b. There is at least one adult in the school that I can confide in.,,4c. My teachers will always listen to students' ideas.,,4d. My teachers always do what they say they will do.,,4e. My teachers treat me with respect.,,"4f. When my teachers tell me not to do something, I know they have a good reason.",,4g. My classes at this school really make me think critically.,,4h. Discipline is applied fairly in my school.,,4i. School Safety Agents promote a safe and respectful environment at this school.,,5a. In how many of your classes are you challenged?,,5b. In how many of your classes do your teachers ask difficult questions on tests?,,5c. In how many of your classes do your teachers ask difficult questions in class?,,5d. In how many of your classes do you work in small groups?,,"5e. In how many of your classes do your teachers want students to become better thinkers, not just memorize things?",,6a. In how many of your classes at this school do YOU feel most students listen carefully when the teacher gives directions?,,6b. In how many of your classes at this school do YOU feel most students follow the rules in class?,,6c. In how many of your classes at this school do YOU feel most students pay attention when they are supposed to?,,6d. In how many of your classes at this school do YOU feel most students work when they are supposed to?,,6e. In how many of your classes at this school do YOU feel most students behave well even when the teacher isn't watching?,,6f. In how many of your classes at this school do YOU feel most students feel it is important to come to school every day?,,6g. In how many of your classes at this school do YOU feel most students feel it is important to pay attention in class?,,6h. In how many of your classes at this school do YOU feel most students think doing homework is important?,,6i. In how many of your classes at this school do YOU feel most students try hard to get good grades?,,7a. I feel safe outside around this school.,,7b. I feel safe traveling between home and this school.,,"7c. I feel safe in the hallways, bathrooms, locker rooms, and cafeteria of this school.",,7d. I feel safe in my classes at this school.,,"8a. At this school students harass, bully or intimidate other students.",,"8b. At this school students harass, bully, or intimidate each other because of their race, religion, ethnicity, national origin, or citizenship/immigration status. ",,"8c. At this school students harass, bully, or intimidate each other because of their gender, gender identity, gender expression, or sexual orientation.",,"8d. At this school students harass, bully, or intimidate each other because of other differences, like disability or weight.",,"8e. At this school students harass, bully, or intimidate each other online (through mobile phones, social media, email, or other forms of electronic communication). ",,8f. At this school students get into physical fights.,,"8g. At this school students drink alcohol, use illegal drugs, or abuse prescription drugs while at school.",,8h. At this school there is gang activity.,,9a.This school provides guidance for the application process for high school.,,9b. This school educates families about the application/enrollment process for high school.,,"10a. Adults at this school (including teachers, administrators, counselors, and the principal) talk to me about what I plan to do after high school.",,"10b. Adults at this school (including teachers, administrators, counselors, and the principal) encourage me to continue my education after high school.",,"10c. Adults at this school (including teachers, administrators, counselors, and the principal) provide me with information about the college application process.",,"10d.  Adults at this school (including teachers, administrators, counselors, and the principal) help me plan for how to meet my future career goals. ",,"11a. Adults at this school (including teachers, administrators, counselors, and the principal) help me consider which colleges to apply to.",,"11b. Adults at this school (including teachers, administrators, counselors, and the principal) show me options for how to pay for college (scholarship, grants, loans, work study programs, etc.).",
23K178,P.S. 178 SAINT CLAIR MCKELWAY,80%,22%,78%,20%,80%,72%,28%,53%,47%,13%,87%,5%,95%,5%,95%,9%,91%,5%,95%,10%,90%,7%,93%,18%,83%,16%,84%,11%,89%,23%,77%,9%,91%,28%,72%,32%,68%,21%,79%,22%,78%,50%,50%,5%,95%,15%,85%,14%,86%,21%,79%,8%,92%,9%,91%,21%,79%,32%,68%,18%,82%,54%,46%,49%,51%,62%,38%,49%,51%,12%,88%,27%,73%,36%,64%,37%,63%,23%,77%,57%,43%,38%,62%,29%,71%,42%,58%,14%,86%,21%,79%,18%,82%,16%,84%,9%,91%,40%,60%,70%,30%,70%,30%,64%,36%,74%,26%,34%,66%,92%,8%,87%,13%,5%,95%,11%,89%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23K184,P.S. 184 NEWPORT,97%,7%,93%,7%,93%,61%,39%,60%,40%,6%,94%,9%,91%,7%,93%,6%,94%,2%,98%,11%,89%,6%,94%,23%,77%,5%,95%,11%,89%,22%,78%,8%,92%,17%,83%,21%,79%,15%,85%,18%,82%,28%,72%,4%,96%,9%,91%,11%,89%,20%,80%,9%,91%,12%,88%,17%,83%,25%,75%,15%,85%,31%,69%,35%,65%,39%,61%,26%,74%,7%,93%,25%,75%,33%,67%,31%,69%,30%,70%,52%,48%,30%,70%,21%,79%,40%,60%,17%,83%,18%,82%,13%,87%,10%,90%,3%,97%,43%,57%,62%,38%,67%,33%,48%,52%,46%,54%,30%,70%,82%,18%,69%,31%,3%,97%,5%,95%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23K323,P.S./I.S. 323,99%,16%,84%,16%,84%,59%,41%,64%,36%,15%,85%,19%,81%,14%,86%,10%,90%,6%,94%,16%,84%,8%,92%,29%,71%,6%,94%,11%,89%,22%,78%,12%,88%,32%,68%,39%,61%,23%,77%,25%,75%,50%,50%,7%,93%,14%,86%,15%,85%,28%,72%,14%,86%,15%,85%,21%,80%,31%,69%,24%,76%,46%,54%,42%,58%,48%,52%,30%,70%,10%,90%,35%,65%,43%,57%,43%,57%,38%,62%,52%,48%,37%,63%,33%,67%,42%,58%,27%,73%,32%,68%,21%,79%,19%,81%,14%,86%,35%,65%,56%,44%,63%,37%,51%,49%,51%,49%,28%,72%,79%,21%,64%,36%,7%,93%,9%,91%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23K363,BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL,95%,4%,96%,4%,96%,25%,75%,46%,54%,4%,96%,11%,89%,6%,94%,8%,92%,2%,98%,6%,94%,3%,97%,21%,79%,4%,96%,7%,93%,26%,74%,9%,91%,19%,81%,20%,80%,11%,89%,15%,85%,27%,73%,4%,96%,10%,90%,8%,92%,18%,82%,7%,93%,6%,94%,8%,92%,15%,85%,10%,90%,25%,75%,33%,67%,34%,66%,19%,81%,4%,96%,32%,68%,33%,67%,32%,68%,28%,72%,43%,57%,28%,72%,23%,77%,32%,68%,12%,88%,23%,77%,15%,85%,9%,91%,4%,96%,49%,51%,65%,35%,69%,31%,56%,44%,46%,54%,64%,36%,81%,19%,75%,25%,2%,98%,4%,96%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23K392,I.S. 392,98%,11%,89%,11%,89%,50%,50%,53%,47%,5%,95%,17%,83%,14%,86%,5%,95%,5%,95%,23%,77%,6%,94%,35%,65%,16%,84%,20%,80%,29%,71%,16%,84%,39%,61%,40%,60%,32%,68%,25%,75%,57%,43%,12%,88%,22%,78%,31%,69%,42%,58%,18%,82%,24%,76%,23%,77%,36%,64%,15%,85%,37%,63%,33%,67%,36%,64%,37%,63%,26%,74%,48%,52%,43%,57%,44%,56%,38%,62%,65%,35%,43%,57%,35%,65%,44%,56%,21%,79%,31%,69%,17%,83%,14%,86%,11%,89%,54%,46%,78%,22%,66%,34%,67%,33%,63%,37%,73%,27%,89%,11%,78%,22%,10%,90%,8%,92%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23K493,BROOKLYN COLLEGIATE: A COLLEGE BOARD SCHOOL,92%,17%,83%,7%,93%,31%,69%,35%,65%,5%,95%,8%,92%,6%,94%,7%,93%,5%,96%,14%,86%,5%,95%,25%,75%,15%,85%,17%,83%,29%,71%,14%,86%,30%,70%,34%,66%,25%,75%,26%,74%,37%,63%,12%,88%,10%,90%,15%,85%,24%,76%,9%,91%,15%,85%,18%,82%,25%,75%,12%,88%,39%,61%,37%,63%,42%,58%,37%,63%,16%,84%,33%,67%,28%,72%,29%,71%,22%,78%,39%,61%,25%,75%,28%,72%,36%,64%,23%,77%,19%,81%,9%,91%,13%,87%,8%,92%,58%,42%,74%,26%,70%,30%,65%,35%,60%,40%,54%,46%,70%,30%,64%,36%,N/A,N/A,N/A,N/A,7%,93%,5%,95%,4%,96%,6%,94%,6%,94%,8%,92%
23K514,FREDERICK DOUGLASS ACADEMY VII HIGH SCHOOL,90%,19%,81%,9%,91%,20%,80%,33%,67%,2%,98%,8%,92%,9%,91%,8%,92%,6%,94%,17%,83%,9%,91%,24%,76%,15%,85%,13%,87%,27%,73%,20%,80%,23%,77%,26%,74%,19%,81%,19%,81%,43%,57%,11%,89%,18%,82%,17%,83%,17%,83%,8%,92%,11%,89%,18%,83%,16%,84%,14%,86%,38%,62%,28%,72%,41%,59%,17%,83%,15%,85%,25%,75%,22%,78%,24%,76%,24%,76%,31%,69%,29%,71%,28%,72%,28%,72%,23%,77%,28%,72%,20%,80%,8%,92%,7%,93%,70%,30%,78%,22%,74%,26%,77%,23%,75%,25%,72%,28%,78%,22%,76%,24%,N/A,N/A,N/A,N/A,9%,91%,8%,92%,7%,93%,9%,91%,12%,88%,10%,90%
23K518,KAPPA V (KNOWLEDGE AND POWER PREPARATORY ACADEMY),99%,35%,65%,34%,66%,68%,32%,80%,20%,8%,92%,17%,83%,15%,85%,10%,90%,4%,96%,28%,72%,7%,93%,38%,62%,12%,88%,23%,77%,44%,56%,19%,81%,44%,56%,44%,56%,34%,66%,41%,59%,61%,39%,12%,88%,14%,86%,30%,70%,49%,51%,22%,78%,27%,73%,27%,73%,46%,54%,23%,77%,44%,56%,47%,53%,50%,50%,43%,57%,20%,80%,56%,44%,60%,40%,54%,46%,48%,52%,74%,26%,52%,48%,41%,59%,58%,42%,26%,74%,51%,49%,23%,77%,22%,78%,14%,86%,23%,77%,59%,41%,54%,46%,35%,65%,36%,64%,18%,82%,87%,13%,69%,31%,6%,94%,11%,89%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23K522,MOTT HALL IV,99%,12%,88%,13%,87%,21%,79%,41%,59%,5%,95%,10%,90%,7%,93%,7%,93%,5%,95%,14%,86%,5%,95%,19%,81%,8%,92%,16%,84%,22%,78%,9%,91%,20%,80%,28%,72%,16%,84%,17%,83%,36%,64%,3%,97%,8%,92%,13%,87%,29%,71%,14%,86%,12%,88%,13%,88%,18%,82%,13%,88%,27%,73%,33%,67%,36%,64%,39%,61%,9%,91%,20%,80%,24%,76%,25%,75%,18%,82%,39%,61%,16%,84%,14%,86%,24%,76%,8%,92%,18%,82%,8%,92%,9%,91%,4%,96%,60%,40%,74%,26%,74%,26%,64%,36%,64%,36%,47%,53%,84%,16%,71%,29%,10%,90%,12%,88%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23K643,BROOKLYN DEMOCRACY ACADEMY,77%,16%,84%,11%,89%,9%,91%,17%,83%,2%,98%,10%,90%,4%,96%,3%,97%,2%,98%,11%,89%,5%,95%,29%,71%,11%,89%,23%,77%,24%,76%,15%,85%,19%,81%,27%,73%,22%,78%,21%,79%,33%,67%,9%,91%,5%,95%,10%,90%,12%,88%,6%,94%,8%,92%,11%,89%,13%,87%,8%,92%,46%,54%,42%,58%,46%,54%,47%,53%,20%,80%,26%,74%,27%,73%,27%,73%,22%,78%,25%,75%,31%,69%,20%,80%,37%,63%,17%,83%,17%,83%,9%,91%,5%,95%,3%,97%,67%,33%,75%,25%,74%,26%,73%,27%,69%,31%,75%,25%,69%,31%,66%,34%,N/A,N/A,N/A,N/A,5%,95%,5%,95%,8%,92%,5%,95%,8%,92%,8%,92%
23K644,EAGLE ACADEMY FOR YOUNG MEN II,54%,14%,86%,16%,84%,43%,57%,47%,53%,10%,90%,19%,81%,22%,78%,11%,89%,11%,89%,21%,79%,12%,88%,21%,79%,13%,87%,14%,86%,24%,76%,16%,84%,26%,74%,25%,75%,21%,79%,24%,76%,38%,62%,15%,85%,14%,86%,19%,81%,24%,76%,14%,86%,16%,84%,15%,85%,23%,77%,21%,79%,36%,64%,35%,65%,41%,59%,42%,58%,20%,80%,32%,68%,32%,68%,30%,70%,27%,73%,43%,57%,28%,72%,30%,70%,31%,69%,24%,76%,30%,70%,20%,80%,18%,82%,10%,90%,43%,57%,55%,45%,47%,53%,48%,52%,50%,50%,30%,70%,62%,38%,50%,50%,18%,82%,16%,84%,12%,88%,12%,88%,16%,84%,9%,91%,11%,89%,11%,89%
23K647,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,75%,20%,80%,18%,82%,11%,89%,30%,70%,6%,94%,10%,90%,10%,90%,8%,92%,3%,97%,15%,85%,6%,94%,19%,81%,7%,93%,10%,90%,26%,74%,9%,91%,15%,85%,20%,80%,11%,89%,13%,87%,25%,75%,4%,96%,5%,95%,8%,92%,17%,83%,4%,96%,8%,92%,10%,90%,16%,84%,9%,91%,45%,55%,42%,58%,44%,56%,34%,66%,14%,86%,25%,75%,26%,74%,25%,75%,26%,74%,32%,68%,38%,62%,26%,74%,42%,58%,23%,77%,17%,83%,14%,86%,5%,95%,4%,96%,59%,41%,77%,23%,72%,28%,73%,27%,63%,37%,59%,41%,72%,28%,67%,33%,N/A,N/A,N/A,N/A,6%,94%,8%,92%,11%,89%,9%,91%,13%,87%,18%,82%
23K664,BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES),94%,10%,90%,11%,89%,36%,64%,53%,47%,3%,97%,5%,95%,5%,95%,6%,94%,4%,96%,9%,91%,5%,95%,17%,83%,9%,91%,13%,87%,25%,75%,10%,90%,23%,77%,26%,74%,13%,87%,18%,82%,41%,59%,4%,96%,7%,93%,24%,76%,28%,72%,14%,86%,20%,80%,11%,89%,26%,74%,7%,93%,32%,68%,29%,71%,37%,63%,32%,68%,7%,93%,43%,57%,53%,47%,39%,61%,42%,58%,59%,41%,33%,67%,33%,67%,42%,58%,29%,71%,13%,87%,12%,88%,6%,94%,5%,95%,43%,57%,67%,33%,64%,36%,55%,45%,60%,40%,41%,59%,83%,17%,77%,23%,5%,95%,5%,95%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23K668,RIVERDALE AVENUE MIDDLE SCHOOL,83%,5%,95%,11%,89%,34%,66%,42%,58%,6%,94%,10%,90%,8%,92%,4%,96%,3%,97%,10%,90%,5%,95%,13%,87%,13%,87%,13%,87%,23%,77%,12%,88%,15%,85%,18%,82%,9%,91%,15%,85%,30%,70%,5%,95%,13%,88%,13%,87%,17%,83%,8%,92%,8%,92%,8%,92%,21%,79%,15%,85%,35%,65%,35%,65%,37%,63%,25%,75%,9%,91%,30%,70%,31%,69%,24%,76%,21%,79%,42%,58%,28%,72%,23%,77%,37%,63%,13%,87%,16%,84%,11%,89%,10%,90%,4%,96%,53%,47%,67%,33%,66%,34%,61%,39%,71%,29%,42%,58%,80%,20%,76%,24%,2%,98%,4%,96%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23K671,MOTT HALL BRIDGES ACADEMY,93%,2%,98%,4%,96%,23%,77%,47%,53%,6%,94%,4%,96%,4%,96%,5%,95%,5%,95%,14%,86%,4%,96%,18%,82%,8%,92%,5%,95%,20%,80%,11%,89%,23%,77%,17%,83%,18%,82%,17%,83%,38%,62%,2%,98%,12%,88%,16%,84%,30%,70%,9%,91%,22%,78%,11%,89%,23%,77%,20%,80%,20%,80%,26%,74%,34%,66%,25%,75%,11%,89%,31%,69%,33%,67%,33%,67%,28%,72%,62%,38%,40%,60%,22%,78%,36%,64%,14%,86%,19%,81%,18%,82%,7%,93%,4%,96%,57%,43%,81%,19%,70%,30%,63%,38%,64%,36%,59%,41%,95%,5%,84%,16%,1%,99%,1%,99%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23K697,TEACHERS PREPARATORY HIGH SCHOOL,74%,36%,64%,24%,76%,46%,54%,53%,47%,4%,96%,17%,83%,9%,91%,13%,87%,10%,90%,17%,83%,11%,89%,41%,59%,7%,93%,28%,72%,37%,63%,24%,76%,38%,62%,40%,60%,32%,68%,35%,65%,61%,39%,16%,84%,15%,85%,26%,74%,36%,64%,18%,82%,18%,82%,18%,82%,40%,60%,29%,71%,60%,40%,40%,60%,52%,48%,30%,70%,30%,70%,44%,56%,43%,57%,45%,55%,41%,59%,53%,47%,43%,57%,38%,62%,44%,56%,36%,64%,45%,55%,29%,71%,20%,80%,14%,86%,51%,49%,67%,33%,63%,37%,61%,39%,52%,48%,34%,66%,70%,30%,60%,40%,8%,92%,0%,100%,14%,86%,8%,92%,7%,93%,10%,90%,11%,89%,9%,91%
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,99%,19%,81%,22%,78%,43%,57%,44%,56%,14%,86%,24%,76%,9%,91%,10%,90%,7%,93%,24%,76%,9%,91%,36%,64%,15%,85%,17%,83%,28%,72%,17%,83%,36%,64%,35%,65%,30%,70%,31%,69%,43%,57%,12%,88%,22%,78%,19%,81%,27%,73%,11%,89%,16%,84%,22%,78%,23%,77%,15%,85%,39%,61%,39%,61%,40%,60%,25%,75%,18%,82%,38%,62%,32%,68%,35%,65%,31%,69%,51%,49%,31%,69%,30%,70%,37%,63%,25%,75%,21%,79%,17%,83%,16%,84%,9%,91%,50%,50%,61%,39%,67%,33%,58%,42%,59%,41%,58%,42%,75%,25%,74%,26%,12%,88%,13%,87%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24Q049,P.S. 049 DOROTHY BONAWIT KOLE,95%,22%,78%,22%,78%,41%,59%,42%,58%,6%,94%,29%,71%,12%,88%,7%,93%,5%,95%,24%,76%,11%,89%,35%,65%,13%,87%,18%,82%,33%,67%,13%,87%,30%,70%,32%,68%,29%,71%,30%,70%,42%,58%,11%,89%,19%,81%,15%,85%,28%,72%,10%,90%,19%,81%,20%,80%,28%,72%,12%,88%,45%,55%,45%,55%,57%,43%,28%,72%,23%,77%,32%,68%,31%,69%,32%,68%,31%,69%,54%,46%,28%,72%,31%,69%,42%,58%,21%,79%,17%,83%,10%,90%,13%,87%,6%,94%,55%,45%,74%,26%,75%,25%,60%,40%,60%,40%,70%,30%,84%,16%,84%,16%,17%,83%,17%,83%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24Q058,P.S. 58 - THE SCHOOL OF HEROES,98%,17%,83%,14%,86%,25%,75%,36%,64%,5%,95%,15%,85%,4%,96%,4%,96%,3%,97%,18%,82%,8%,92%,28%,72%,10%,90%,11%,89%,23%,77%,10%,90%,18%,82%,22%,78%,22%,78%,17%,83%,38%,62%,6%,94%,18%,82%,9%,91%,23%,77%,5%,95%,6%,94%,16%,84%,20%,80%,9%,91%,46%,54%,50%,50%,57%,43%,28%,72%,16%,84%,27%,73%,29%,71%,28%,72%,19%,81%,53%,47%,24%,76%,18%,82%,27%,73%,12%,88%,10%,90%,8%,92%,4%,96%,2%,98%,67%,33%,87%,13%,86%,14%,76%,24%,74%,26%,95%,5%,99%,1%,98%,2%,26%,74%,27%,73%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24Q061,I.S. 061 LEONARDO DA VINCI,96%,20%,80%,22%,78%,50%,50%,63%,37%,11%,89%,19%,81%,10%,90%,11%,89%,7%,93%,21%,79%,10%,90%,35%,65%,14%,86%,17%,83%,30%,70%,17%,83%,32%,68%,35%,65%,26%,74%,29%,71%,48%,52%,13%,87%,27%,73%,20%,80%,33%,67%,12%,88%,19%,81%,26%,74%,32%,68%,22%,78%,37%,63%,35%,65%,42%,58%,24%,76%,21%,79%,48%,52%,44%,56%,46%,54%,42%,58%,64%,36%,38%,62%,36%,64%,45%,55%,28%,72%,29%,71%,20%,80%,22%,78%,11%,89%,46%,54%,60%,40%,66%,34%,55%,45%,62%,38%,41%,59%,70%,30%,64%,36%,12%,88%,14%,86%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,96%,17%,83%,19%,81%,36%,64%,43%,57%,12%,88%,28%,72%,11%,89%,8%,92%,6%,94%,28%,72%,10%,90%,31%,69%,15%,85%,18%,82%,32%,68%,17%,83%,33%,67%,37%,63%,31%,69%,31%,69%,47%,53%,11%,89%,25%,75%,18%,82%,28%,72%,11%,89%,16%,84%,26%,74%,25%,75%,16%,84%,42%,58%,40%,60%,46%,54%,24%,76%,22%,78%,44%,56%,39%,61%,41%,59%,38%,62%,57%,43%,36%,64%,36%,64%,43%,57%,26%,74%,20%,80%,14%,86%,13%,87%,8%,92%,59%,41%,69%,31%,76%,24%,66%,34%,65%,35%,63%,37%,80%,20%,78%,22%,11%,89%,13%,87%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24Q077,I.S. 077,93%,11%,89%,14%,86%,32%,68%,51%,49%,4%,96%,22%,78%,6%,94%,7%,93%,4%,96%,18%,82%,5%,95%,31%,69%,14%,86%,17%,83%,32%,68%,15%,85%,33%,67%,34%,66%,27%,73%,28%,72%,46%,54%,7%,93%,16%,84%,16%,84%,29%,71%,10%,90%,15%,85%,19%,81%,24%,76%,13%,87%,41%,59%,40%,60%,46%,54%,29%,71%,15%,85%,39%,61%,39%,61%,39%,61%,33%,67%,54%,46%,34%,66%,32%,68%,41%,59%,23%,77%,19%,81%,14%,86%,13%,87%,7%,93%,50%,50%,68%,32%,72%,28%,58%,42%,57%,43%,45%,55%,82%,18%,80%,20%,7%,93%,9%,91%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24Q087,P.S./I.S. 087 MIDDLE VILLAGE,91%,22%,78%,15%,85%,50%,50%,64%,36%,4%,96%,14%,86%,3%,97%,5%,95%,4%,96%,27%,73%,3%,97%,27%,73%,10%,90%,16%,84%,35%,65%,13%,87%,33%,67%,29%,71%,20%,80%,30%,70%,52%,48%,12%,88%,11%,89%,26%,74%,42%,58%,10%,90%,18%,82%,25%,75%,40%,60%,25%,75%,50%,50%,42%,58%,58%,42%,47%,53%,23%,77%,68%,32%,72%,28%,61%,39%,56%,44%,83%,17%,59%,41%,52%,48%,72%,28%,43%,57%,30%,70%,17%,83%,24%,76%,5%,95%,42%,58%,67%,33%,76%,24%,55%,45%,48%,52%,43%,57%,70%,30%,78%,22%,6%,94%,10%,90%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24Q102,P.S. 102 BAYVIEW,97%,9%,91%,10%,90%,23%,77%,36%,64%,8%,92%,17%,83%,6%,94%,7%,93%,4%,96%,16%,84%,5%,95%,28%,72%,15%,85%,16%,84%,25%,75%,10%,90%,23%,77%,31%,69%,23%,77%,21%,79%,41%,59%,6%,94%,15%,85%,10%,90%,23%,77%,4%,96%,10%,90%,15%,85%,16%,84%,9%,91%,40%,60%,52%,48%,61%,39%,32%,68%,14%,86%,30%,70%,27%,73%,29%,71%,24%,76%,49%,51%,27%,73%,22%,78%,35%,65%,20%,80%,13%,87%,10%,90%,10%,90%,5%,95%,62%,38%,72%,28%,80%,20%,66%,34%,70%,30%,73%,27%,90%,10%,88%,12%,4%,96%,6%,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,90%,6%,94%,10%,90%,11%,89%,30%,70%,4%,96%,10%,90%,6%,94%,6%,94%,5%,95%,18%,82%,5%,95%,20%,80%,8%,92%,14%,86%,29%,71%,9%,91%,22%,78%,28%,72%,20%,80%,21%,79%,25%,75%,8%,92%,17%,83%,15%,85%,29%,71%,9%,91%,16%,84%,16%,84%,27%,73%,9%,91%,26%,74%,24%,76%,31%,69%,20%,80%,20%,80%,30%,70%,25%,75%,26%,74%,27%,73%,51%,49%,24%,76%,17%,83%,40%,60%,13%,87%,8%,92%,8%,92%,11%,89%,5%,95%,70%,30%,78%,22%,74%,26%,76%,24%,67%,33%,86%,14%,95%,5%,94%,6%,5%,95%,6%,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24Q119,I.S. 119 THE GLENDALE,96%,49%,51%,43%,57%,71%,29%,67%,33%,18%,82%,46%,54%,19%,81%,14%,86%,10%,90%,42%,58%,18%,82%,46%,54%,22%,78%,24%,76%,44%,56%,22%,78%,46%,54%,48%,52%,41%,59%,46%,54%,58%,42%,21%,79%,32%,68%,35%,65%,45%,55%,20%,80%,25%,75%,35%,65%,53%,47%,42%,58%,44%,56%,33%,67%,45%,55%,33%,67%,36%,64%,53%,47%,47%,53%,49%,51%,44%,56%,60%,40%,46%,54%,45%,55%,51%,49%,35%,65%,28%,72%,20%,80%,32%,68%,16%,84%,41%,59%,58%,42%,57%,43%,50%,50%,54%,46%,37%,63%,77%,23%,77%,23%,30%,70%,34%,66%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,98%,17%,83%,16%,84%,26%,74%,40%,60%,8%,92%,19%,81%,6%,94%,6%,94%,4%,96%,20%,80%,6%,94%,25%,75%,11%,89%,13%,87%,22%,78%,14%,86%,31%,69%,32%,68%,21%,79%,25%,75%,42%,58%,8%,92%,22%,78%,16%,84%,27%,73%,10%,90%,13%,87%,18%,82%,22%,78%,12%,88%,32%,68%,33%,67%,39%,61%,23%,77%,15%,85%,37%,63%,34%,66%,34%,66%,28%,72%,51%,49%,31%,69%,29%,71%,34%,66%,24%,76%,17%,83%,10%,90%,13%,87%,6%,94%,57%,43%,73%,27%,76%,24%,67%,33%,64%,36%,60%,40%,78%,22%,76%,24%,8%,92%,9%,91%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24Q128,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL",98%,32%,68%,32%,68%,45%,55%,53%,47%,12%,88%,45%,55%,19%,81%,5%,95%,6%,94%,38%,62%,9%,91%,33%,67%,14%,86%,18%,82%,36%,64%,17%,83%,36%,64%,44%,56%,34%,66%,42%,58%,43%,57%,14%,86%,25%,75%,26%,74%,33%,67%,13%,88%,21%,79%,28%,72%,44%,56%,20%,80%,44%,56%,38%,62%,48%,52%,37%,63%,29%,71%,53%,47%,48%,52%,49%,51%,45%,55%,63%,37%,42%,58%,41%,59%,58%,42%,30%,70%,11%,89%,10%,90%,16%,84%,9%,91%,45%,55%,69%,31%,76%,24%,54%,46%,67%,33%,67%,33%,88%,12%,83%,17%,23%,77%,26%,74%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
